Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 5","Toronto",N,N,"",1,442,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,119
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 5","Toronto",N,N,"",1,442,"Farmer","","Kevin","Green Party","Parti Vert",N,N,3
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 5","Toronto",N,N,"",1,442,"MacDougall","","Marnie","Conservative","Conservateur",N,N,52
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 5","Toronto",N,N,"",1,442,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 6","Toronto",N,N,"",0,239,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,71
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 6","Toronto",N,N,"",0,239,"Farmer","","Kevin","Green Party","Parti Vert",N,N,5
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 6","Toronto",N,N,"",0,239,"MacDougall","","Marnie","Conservative","Conservateur",N,N,18
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 6","Toronto",N,N,"",0,239,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 7","Toronto",N,N,"",0,380,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,107
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 7","Toronto",N,N,"",0,380,"Farmer","","Kevin","Green Party","Parti Vert",N,N,5
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 7","Toronto",N,N,"",0,380,"MacDougall","","Marnie","Conservative","Conservateur",N,N,43
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 7","Toronto",N,N,"",0,380,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,27
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 8","Toronto",N,N,"",1,391,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,78
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 8","Toronto",N,N,"",1,391,"Farmer","","Kevin","Green Party","Parti Vert",N,N,1
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 8","Toronto",N,N,"",1,391,"MacDougall","","Marnie","Conservative","Conservateur",N,N,49
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 8","Toronto",N,N,"",1,391,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,15
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 9","Toronto",N,N,"",0,484,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,104
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 9","Toronto",N,N,"",0,484,"Farmer","","Kevin","Green Party","Parti Vert",N,N,6
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 9","Toronto",N,N,"",0,484,"MacDougall","","Marnie","Conservative","Conservateur",N,N,35
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 9","Toronto",N,N,"",0,484,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,17
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 10","Toronto",N,N,"",2,555,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,151
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 10","Toronto",N,N,"",2,555,"Farmer","","Kevin","Green Party","Parti Vert",N,N,8
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 10","Toronto",N,N,"",2,555,"MacDougall","","Marnie","Conservative","Conservateur",N,N,113
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 10","Toronto",N,N,"",2,555,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,24
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 11","Toronto",N,N,"",0,547,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,114
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 11","Toronto",N,N,"",0,547,"Farmer","","Kevin","Green Party","Parti Vert",N,N,3
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 11","Toronto",N,N,"",0,547,"MacDougall","","Marnie","Conservative","Conservateur",N,N,48
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 11","Toronto",N,N,"",0,547,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,38
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 12","Toronto",N,N,"",0,337,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,134
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 12","Toronto",N,N,"",0,337,"Farmer","","Kevin","Green Party","Parti Vert",N,N,3
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 12","Toronto",N,N,"",0,337,"MacDougall","","Marnie","Conservative","Conservateur",N,N,47
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 12","Toronto",N,N,"",0,337,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,30
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 13","Toronto",N,N,"",0,310,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,105
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 13","Toronto",N,N,"",0,310,"Farmer","","Kevin","Green Party","Parti Vert",N,N,3
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 13","Toronto",N,N,"",0,310,"MacDougall","","Marnie","Conservative","Conservateur",N,N,46
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 13","Toronto",N,N,"",0,310,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,12
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 14","Toronto",N,N,"",1,450,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,131
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 14","Toronto",N,N,"",1,450,"Farmer","","Kevin","Green Party","Parti Vert",N,N,3
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 14","Toronto",N,N,"",1,450,"MacDougall","","Marnie","Conservative","Conservateur",N,N,67
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 14","Toronto",N,N,"",1,450,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,32
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 15","Toronto",N,N,"",3,374,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,110
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 15","Toronto",N,N,"",3,374,"Farmer","","Kevin","Green Party","Parti Vert",N,N,4
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 15","Toronto",N,N,"",3,374,"MacDougall","","Marnie","Conservative","Conservateur",N,N,49
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 15","Toronto",N,N,"",3,374,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,13
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 16","Toronto",N,N,"",0,487,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,113
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 16","Toronto",N,N,"",0,487,"Farmer","","Kevin","Green Party","Parti Vert",N,N,5
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 16","Toronto",N,N,"",0,487,"MacDougall","","Marnie","Conservative","Conservateur",N,N,27
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 16","Toronto",N,N,"",0,487,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,41
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 17","Toronto",N,N,"",1,622,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,212
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 17","Toronto",N,N,"",1,622,"Farmer","","Kevin","Green Party","Parti Vert",N,N,4
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 17","Toronto",N,N,"",1,622,"MacDougall","","Marnie","Conservative","Conservateur",N,N,84
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 17","Toronto",N,N,"",1,622,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,36
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 18","Toronto",N,N,"",1,366,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,110
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 18","Toronto",N,N,"",1,366,"Farmer","","Kevin","Green Party","Parti Vert",N,N,2
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 18","Toronto",N,N,"",1,366,"MacDougall","","Marnie","Conservative","Conservateur",N,N,43
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 18","Toronto",N,N,"",1,366,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,16
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 19","Toronto",N,N,"",0,446,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,160
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 19","Toronto",N,N,"",0,446,"Farmer","","Kevin","Green Party","Parti Vert",N,N,8
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 19","Toronto",N,N,"",0,446,"MacDougall","","Marnie","Conservative","Conservateur",N,N,45
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 19","Toronto",N,N,"",0,446,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,37
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 20","Toronto",N,N,"",1,435,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,117
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 20","Toronto",N,N,"",1,435,"Farmer","","Kevin","Green Party","Parti Vert",N,N,10
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 20","Toronto",N,N,"",1,435,"MacDougall","","Marnie","Conservative","Conservateur",N,N,108
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 20","Toronto",N,N,"",1,435,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 21","Toronto",N,N,"",1,341,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,120
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 21","Toronto",N,N,"",1,341,"Farmer","","Kevin","Green Party","Parti Vert",N,N,5
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 21","Toronto",N,N,"",1,341,"MacDougall","","Marnie","Conservative","Conservateur",N,N,75
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 21","Toronto",N,N,"",1,341,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,9
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 22","Toronto",N,N,"",0,472,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,148
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 22","Toronto",N,N,"",0,472,"Farmer","","Kevin","Green Party","Parti Vert",N,N,9
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 22","Toronto",N,N,"",0,472,"MacDougall","","Marnie","Conservative","Conservateur",N,N,85
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 22","Toronto",N,N,"",0,472,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 23","Toronto",N,N,"",2,435,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,154
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 23","Toronto",N,N,"",2,435,"Farmer","","Kevin","Green Party","Parti Vert",N,N,5
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 23","Toronto",N,N,"",2,435,"MacDougall","","Marnie","Conservative","Conservateur",N,N,54
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 23","Toronto",N,N,"",2,435,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,35
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 24","Toronto",N,N,"",1,409,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,127
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 24","Toronto",N,N,"",1,409,"Farmer","","Kevin","Green Party","Parti Vert",N,N,8
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 24","Toronto",N,N,"",1,409,"MacDougall","","Marnie","Conservative","Conservateur",N,N,55
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 24","Toronto",N,N,"",1,409,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 25","Toronto",N,N,"",0,497,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,166
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 25","Toronto",N,N,"",0,497,"Farmer","","Kevin","Green Party","Parti Vert",N,N,10
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 25","Toronto",N,N,"",0,497,"MacDougall","","Marnie","Conservative","Conservateur",N,N,67
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 25","Toronto",N,N,"",0,497,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,44
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 26","Toronto",N,N,"",1,345,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,108
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 26","Toronto",N,N,"",1,345,"Farmer","","Kevin","Green Party","Parti Vert",N,N,14
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 26","Toronto",N,N,"",1,345,"MacDougall","","Marnie","Conservative","Conservateur",N,N,43
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 26","Toronto",N,N,"",1,345,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,22
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 27","Toronto",N,N,"",0,558,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,185
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 27","Toronto",N,N,"",0,558,"Farmer","","Kevin","Green Party","Parti Vert",N,N,9
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 27","Toronto",N,N,"",0,558,"MacDougall","","Marnie","Conservative","Conservateur",N,N,110
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 27","Toronto",N,N,"",0,558,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,18
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 28","Toronto",N,N,"",2,403,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,125
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 28","Toronto",N,N,"",2,403,"Farmer","","Kevin","Green Party","Parti Vert",N,N,5
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 28","Toronto",N,N,"",2,403,"MacDougall","","Marnie","Conservative","Conservateur",N,N,44
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 28","Toronto",N,N,"",2,403,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,15
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 29","Toronto",N,N,"",2,332,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,85
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 29","Toronto",N,N,"",2,332,"Farmer","","Kevin","Green Party","Parti Vert",N,N,5
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 29","Toronto",N,N,"",2,332,"MacDougall","","Marnie","Conservative","Conservateur",N,N,22
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 29","Toronto",N,N,"",2,332,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,26
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 30","Toronto",N,N,"",1,346,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,87
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 30","Toronto",N,N,"",1,346,"Farmer","","Kevin","Green Party","Parti Vert",N,N,3
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 30","Toronto",N,N,"",1,346,"MacDougall","","Marnie","Conservative","Conservateur",N,N,27
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 30","Toronto",N,N,"",1,346,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 31","Toronto",N,N,"",2,502,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,173
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 31","Toronto",N,N,"",2,502,"Farmer","","Kevin","Green Party","Parti Vert",N,N,11
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 31","Toronto",N,N,"",2,502,"MacDougall","","Marnie","Conservative","Conservateur",N,N,55
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 31","Toronto",N,N,"",2,502,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,33
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 32","Toronto",N,N,"",1,417,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,123
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 32","Toronto",N,N,"",1,417,"Farmer","","Kevin","Green Party","Parti Vert",N,N,9
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 32","Toronto",N,N,"",1,417,"MacDougall","","Marnie","Conservative","Conservateur",N,N,45
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 32","Toronto",N,N,"",1,417,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,27
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 33","Toronto",N,N,"",1,511,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,155
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 33","Toronto",N,N,"",1,511,"Farmer","","Kevin","Green Party","Parti Vert",N,N,8
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 33","Toronto",N,N,"",1,511,"MacDougall","","Marnie","Conservative","Conservateur",N,N,46
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 33","Toronto",N,N,"",1,511,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,49
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 34","Toronto",N,N,"",2,320,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,129
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 34","Toronto",N,N,"",2,320,"Farmer","","Kevin","Green Party","Parti Vert",N,N,14
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 34","Toronto",N,N,"",2,320,"MacDougall","","Marnie","Conservative","Conservateur",N,N,41
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 34","Toronto",N,N,"",2,320,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 35","Toronto",N,N,"",0,343,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,129
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 35","Toronto",N,N,"",0,343,"Farmer","","Kevin","Green Party","Parti Vert",N,N,6
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 35","Toronto",N,N,"",0,343,"MacDougall","","Marnie","Conservative","Conservateur",N,N,52
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 35","Toronto",N,N,"",0,343,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,13
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 36","Toronto",N,N,"",1,502,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,169
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 36","Toronto",N,N,"",1,502,"Farmer","","Kevin","Green Party","Parti Vert",N,N,5
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 36","Toronto",N,N,"",1,502,"MacDougall","","Marnie","Conservative","Conservateur",N,N,72
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 36","Toronto",N,N,"",1,502,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,32
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 37","Toronto",N,N,"",1,169,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,52
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 37","Toronto",N,N,"",1,169,"Farmer","","Kevin","Green Party","Parti Vert",N,N,6
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 37","Toronto",N,N,"",1,169,"MacDougall","","Marnie","Conservative","Conservateur",N,N,10
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 37","Toronto",N,N,"",1,169,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,14
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 38","Toronto",N,N,"",2,456,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,176
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 38","Toronto",N,N,"",2,456,"Farmer","","Kevin","Green Party","Parti Vert",N,N,6
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 38","Toronto",N,N,"",2,456,"MacDougall","","Marnie","Conservative","Conservateur",N,N,26
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 38","Toronto",N,N,"",2,456,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,24
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 39","Toronto",N,N,"",0,514,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,165
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 39","Toronto",N,N,"",0,514,"Farmer","","Kevin","Green Party","Parti Vert",N,N,17
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 39","Toronto",N,N,"",0,514,"MacDougall","","Marnie","Conservative","Conservateur",N,N,46
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 39","Toronto",N,N,"",0,514,"Richler","","Noah","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,49
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 40","Toronto",N,N,"",0,519,"Bennett","","Carolyn","Liberal","Libéral",Y,Y,150
35090,"Toronto--St. Paul's","Toronto--St. Paul's"," 40","Toronto",N,N,"",0,519,"Farmer","","Kevin","Green Party","Parti Vert",N,N,12
