Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",1,432,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,112
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",1,432,"Garvie","","Drew","Communist","Communiste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",1,432,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",1,432,"Jivraj","","Karim","Conservative","Conservateur",N,N,82
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",1,432,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",1,432,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",1,432,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,1
35110,"University--Rosedale","University--Rosedale"," 2","Toronto",N,N,"",1,432,"Wright","","Nick","Green Party","Parti Vert",N,N,4
35110,"University--Rosedale","University--Rosedale"," 3","Toronto",N,N,"",1,452,"Berlin","","David","The Bridge","Le Lien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 3","Toronto",N,N,"",1,452,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,113
35110,"University--Rosedale","University--Rosedale"," 3","Toronto",N,N,"",1,452,"Garvie","","Drew","Communist","Communiste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 3","Toronto",N,N,"",1,452,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35110,"University--Rosedale","University--Rosedale"," 3","Toronto",N,N,"",1,452,"Jivraj","","Karim","Conservative","Conservateur",N,N,93
35110,"University--Rosedale","University--Rosedale"," 3","Toronto",N,N,"",1,452,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 3","Toronto",N,N,"",1,452,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 3","Toronto",N,N,"",1,452,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 3","Toronto",N,N,"",1,452,"Wright","","Nick","Green Party","Parti Vert",N,N,7
35110,"University--Rosedale","University--Rosedale"," 4","Toronto",N,N,"",0,398,"Berlin","","David","The Bridge","Le Lien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 4","Toronto",N,N,"",0,398,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,83
35110,"University--Rosedale","University--Rosedale"," 4","Toronto",N,N,"",0,398,"Garvie","","Drew","Communist","Communiste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 4","Toronto",N,N,"",0,398,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
35110,"University--Rosedale","University--Rosedale"," 4","Toronto",N,N,"",0,398,"Jivraj","","Karim","Conservative","Conservateur",N,N,82
35110,"University--Rosedale","University--Rosedale"," 4","Toronto",N,N,"",0,398,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 4","Toronto",N,N,"",0,398,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 4","Toronto",N,N,"",0,398,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 4","Toronto",N,N,"",0,398,"Wright","","Nick","Green Party","Parti Vert",N,N,5
35110,"University--Rosedale","University--Rosedale"," 5","Toronto",N,N,"",1,435,"Berlin","","David","The Bridge","Le Lien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 5","Toronto",N,N,"",1,435,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,125
35110,"University--Rosedale","University--Rosedale"," 5","Toronto",N,N,"",1,435,"Garvie","","Drew","Communist","Communiste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 5","Toronto",N,N,"",1,435,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,18
35110,"University--Rosedale","University--Rosedale"," 5","Toronto",N,N,"",1,435,"Jivraj","","Karim","Conservative","Conservateur",N,N,93
35110,"University--Rosedale","University--Rosedale"," 5","Toronto",N,N,"",1,435,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 5","Toronto",N,N,"",1,435,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 5","Toronto",N,N,"",1,435,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 5","Toronto",N,N,"",1,435,"Wright","","Nick","Green Party","Parti Vert",N,N,11
35110,"University--Rosedale","University--Rosedale"," 6","Toronto",N,N,"",0,477,"Berlin","","David","The Bridge","Le Lien",N,N,1
35110,"University--Rosedale","University--Rosedale"," 6","Toronto",N,N,"",0,477,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,132
35110,"University--Rosedale","University--Rosedale"," 6","Toronto",N,N,"",0,477,"Garvie","","Drew","Communist","Communiste",N,N,2
35110,"University--Rosedale","University--Rosedale"," 6","Toronto",N,N,"",0,477,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,18
35110,"University--Rosedale","University--Rosedale"," 6","Toronto",N,N,"",0,477,"Jivraj","","Karim","Conservative","Conservateur",N,N,73
35110,"University--Rosedale","University--Rosedale"," 6","Toronto",N,N,"",0,477,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 6","Toronto",N,N,"",0,477,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35110,"University--Rosedale","University--Rosedale"," 6","Toronto",N,N,"",0,477,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 6","Toronto",N,N,"",0,477,"Wright","","Nick","Green Party","Parti Vert",N,N,5
35110,"University--Rosedale","University--Rosedale"," 7","Toronto",N,N,"",1,463,"Berlin","","David","The Bridge","Le Lien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 7","Toronto",N,N,"",1,463,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,136
35110,"University--Rosedale","University--Rosedale"," 7","Toronto",N,N,"",1,463,"Garvie","","Drew","Communist","Communiste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 7","Toronto",N,N,"",1,463,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,46
35110,"University--Rosedale","University--Rosedale"," 7","Toronto",N,N,"",1,463,"Jivraj","","Karim","Conservative","Conservateur",N,N,92
35110,"University--Rosedale","University--Rosedale"," 7","Toronto",N,N,"",1,463,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 7","Toronto",N,N,"",1,463,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 7","Toronto",N,N,"",1,463,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,1
35110,"University--Rosedale","University--Rosedale"," 7","Toronto",N,N,"",1,463,"Wright","","Nick","Green Party","Parti Vert",N,N,7
35110,"University--Rosedale","University--Rosedale"," 8","Toronto",N,N,"",1,305,"Berlin","","David","The Bridge","Le Lien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 8","Toronto",N,N,"",1,305,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,73
35110,"University--Rosedale","University--Rosedale"," 8","Toronto",N,N,"",1,305,"Garvie","","Drew","Communist","Communiste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 8","Toronto",N,N,"",1,305,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,15
35110,"University--Rosedale","University--Rosedale"," 8","Toronto",N,N,"",1,305,"Jivraj","","Karim","Conservative","Conservateur",N,N,50
35110,"University--Rosedale","University--Rosedale"," 8","Toronto",N,N,"",1,305,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 8","Toronto",N,N,"",1,305,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 8","Toronto",N,N,"",1,305,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 8","Toronto",N,N,"",1,305,"Wright","","Nick","Green Party","Parti Vert",N,N,1
35110,"University--Rosedale","University--Rosedale"," 9","East York",N,N,"",1,410,"Berlin","","David","The Bridge","Le Lien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 9","East York",N,N,"",1,410,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,118
35110,"University--Rosedale","University--Rosedale"," 9","East York",N,N,"",1,410,"Garvie","","Drew","Communist","Communiste",N,N,1
35110,"University--Rosedale","University--Rosedale"," 9","East York",N,N,"",1,410,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,15
35110,"University--Rosedale","University--Rosedale"," 9","East York",N,N,"",1,410,"Jivraj","","Karim","Conservative","Conservateur",N,N,97
35110,"University--Rosedale","University--Rosedale"," 9","East York",N,N,"",1,410,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 9","East York",N,N,"",1,410,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 9","East York",N,N,"",1,410,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 9","East York",N,N,"",1,410,"Wright","","Nick","Green Party","Parti Vert",N,N,8
35110,"University--Rosedale","University--Rosedale"," 10","Toronto",N,N,"",0,437,"Berlin","","David","The Bridge","Le Lien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 10","Toronto",N,N,"",0,437,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,129
35110,"University--Rosedale","University--Rosedale"," 10","Toronto",N,N,"",0,437,"Garvie","","Drew","Communist","Communiste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 10","Toronto",N,N,"",0,437,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,26
35110,"University--Rosedale","University--Rosedale"," 10","Toronto",N,N,"",0,437,"Jivraj","","Karim","Conservative","Conservateur",N,N,79
35110,"University--Rosedale","University--Rosedale"," 10","Toronto",N,N,"",0,437,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 10","Toronto",N,N,"",0,437,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 10","Toronto",N,N,"",0,437,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 10","Toronto",N,N,"",0,437,"Wright","","Nick","Green Party","Parti Vert",N,N,2
35110,"University--Rosedale","University--Rosedale"," 11","Toronto",N,N,"",0,368,"Berlin","","David","The Bridge","Le Lien",N,N,1
35110,"University--Rosedale","University--Rosedale"," 11","Toronto",N,N,"",0,368,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,95
35110,"University--Rosedale","University--Rosedale"," 11","Toronto",N,N,"",0,368,"Garvie","","Drew","Communist","Communiste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 11","Toronto",N,N,"",0,368,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,16
35110,"University--Rosedale","University--Rosedale"," 11","Toronto",N,N,"",0,368,"Jivraj","","Karim","Conservative","Conservateur",N,N,96
35110,"University--Rosedale","University--Rosedale"," 11","Toronto",N,N,"",0,368,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 11","Toronto",N,N,"",0,368,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 11","Toronto",N,N,"",0,368,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 11","Toronto",N,N,"",0,368,"Wright","","Nick","Green Party","Parti Vert",N,N,6
35110,"University--Rosedale","University--Rosedale"," 12","Toronto",N,N,"",0,463,"Berlin","","David","The Bridge","Le Lien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 12","Toronto",N,N,"",0,463,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,106
35110,"University--Rosedale","University--Rosedale"," 12","Toronto",N,N,"",0,463,"Garvie","","Drew","Communist","Communiste",N,N,1
35110,"University--Rosedale","University--Rosedale"," 12","Toronto",N,N,"",0,463,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35110,"University--Rosedale","University--Rosedale"," 12","Toronto",N,N,"",0,463,"Jivraj","","Karim","Conservative","Conservateur",N,N,111
35110,"University--Rosedale","University--Rosedale"," 12","Toronto",N,N,"",0,463,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 12","Toronto",N,N,"",0,463,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 12","Toronto",N,N,"",0,463,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 12","Toronto",N,N,"",0,463,"Wright","","Nick","Green Party","Parti Vert",N,N,2
35110,"University--Rosedale","University--Rosedale"," 13","Toronto",N,N,"",2,334,"Berlin","","David","The Bridge","Le Lien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 13","Toronto",N,N,"",2,334,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,74
35110,"University--Rosedale","University--Rosedale"," 13","Toronto",N,N,"",2,334,"Garvie","","Drew","Communist","Communiste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 13","Toronto",N,N,"",2,334,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,17
35110,"University--Rosedale","University--Rosedale"," 13","Toronto",N,N,"",2,334,"Jivraj","","Karim","Conservative","Conservateur",N,N,96
35110,"University--Rosedale","University--Rosedale"," 13","Toronto",N,N,"",2,334,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,1
35110,"University--Rosedale","University--Rosedale"," 13","Toronto",N,N,"",2,334,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 13","Toronto",N,N,"",2,334,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 13","Toronto",N,N,"",2,334,"Wright","","Nick","Green Party","Parti Vert",N,N,7
35110,"University--Rosedale","University--Rosedale"," 14","Toronto",N,N,"",0,408,"Berlin","","David","The Bridge","Le Lien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 14","Toronto",N,N,"",0,408,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,79
35110,"University--Rosedale","University--Rosedale"," 14","Toronto",N,N,"",0,408,"Garvie","","Drew","Communist","Communiste",N,N,1
35110,"University--Rosedale","University--Rosedale"," 14","Toronto",N,N,"",0,408,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
35110,"University--Rosedale","University--Rosedale"," 14","Toronto",N,N,"",0,408,"Jivraj","","Karim","Conservative","Conservateur",N,N,123
35110,"University--Rosedale","University--Rosedale"," 14","Toronto",N,N,"",0,408,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 14","Toronto",N,N,"",0,408,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35110,"University--Rosedale","University--Rosedale"," 14","Toronto",N,N,"",0,408,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 14","Toronto",N,N,"",0,408,"Wright","","Nick","Green Party","Parti Vert",N,N,4
35110,"University--Rosedale","University--Rosedale"," 15","Toronto",N,N,"",2,390,"Berlin","","David","The Bridge","Le Lien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 15","Toronto",N,N,"",2,390,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,113
35110,"University--Rosedale","University--Rosedale"," 15","Toronto",N,N,"",2,390,"Garvie","","Drew","Communist","Communiste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 15","Toronto",N,N,"",2,390,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,33
35110,"University--Rosedale","University--Rosedale"," 15","Toronto",N,N,"",2,390,"Jivraj","","Karim","Conservative","Conservateur",N,N,75
35110,"University--Rosedale","University--Rosedale"," 15","Toronto",N,N,"",2,390,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 15","Toronto",N,N,"",2,390,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 15","Toronto",N,N,"",2,390,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 15","Toronto",N,N,"",2,390,"Wright","","Nick","Green Party","Parti Vert",N,N,1
35110,"University--Rosedale","University--Rosedale"," 16","Toronto",N,N,"",0,407,"Berlin","","David","The Bridge","Le Lien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 16","Toronto",N,N,"",0,407,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,122
35110,"University--Rosedale","University--Rosedale"," 16","Toronto",N,N,"",0,407,"Garvie","","Drew","Communist","Communiste",N,N,1
35110,"University--Rosedale","University--Rosedale"," 16","Toronto",N,N,"",0,407,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,12
35110,"University--Rosedale","University--Rosedale"," 16","Toronto",N,N,"",0,407,"Jivraj","","Karim","Conservative","Conservateur",N,N,125
35110,"University--Rosedale","University--Rosedale"," 16","Toronto",N,N,"",0,407,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 16","Toronto",N,N,"",0,407,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 16","Toronto",N,N,"",0,407,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 16","Toronto",N,N,"",0,407,"Wright","","Nick","Green Party","Parti Vert",N,N,5
35110,"University--Rosedale","University--Rosedale"," 17","Toronto",N,N,"",2,378,"Berlin","","David","The Bridge","Le Lien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 17","Toronto",N,N,"",2,378,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,91
35110,"University--Rosedale","University--Rosedale"," 17","Toronto",N,N,"",2,378,"Garvie","","Drew","Communist","Communiste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 17","Toronto",N,N,"",2,378,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,23
35110,"University--Rosedale","University--Rosedale"," 17","Toronto",N,N,"",2,378,"Jivraj","","Karim","Conservative","Conservateur",N,N,97
35110,"University--Rosedale","University--Rosedale"," 17","Toronto",N,N,"",2,378,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 17","Toronto",N,N,"",2,378,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 17","Toronto",N,N,"",2,378,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 17","Toronto",N,N,"",2,378,"Wright","","Nick","Green Party","Parti Vert",N,N,11
35110,"University--Rosedale","University--Rosedale"," 18","Toronto",N,N,"",2,352,"Berlin","","David","The Bridge","Le Lien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 18","Toronto",N,N,"",2,352,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,108
35110,"University--Rosedale","University--Rosedale"," 18","Toronto",N,N,"",2,352,"Garvie","","Drew","Communist","Communiste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 18","Toronto",N,N,"",2,352,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,22
35110,"University--Rosedale","University--Rosedale"," 18","Toronto",N,N,"",2,352,"Jivraj","","Karim","Conservative","Conservateur",N,N,94
35110,"University--Rosedale","University--Rosedale"," 18","Toronto",N,N,"",2,352,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,1
35110,"University--Rosedale","University--Rosedale"," 18","Toronto",N,N,"",2,352,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 18","Toronto",N,N,"",2,352,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 18","Toronto",N,N,"",2,352,"Wright","","Nick","Green Party","Parti Vert",N,N,3
35110,"University--Rosedale","University--Rosedale"," 19","Toronto",N,N,"",1,375,"Berlin","","David","The Bridge","Le Lien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 19","Toronto",N,N,"",1,375,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,90
35110,"University--Rosedale","University--Rosedale"," 19","Toronto",N,N,"",1,375,"Garvie","","Drew","Communist","Communiste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 19","Toronto",N,N,"",1,375,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,15
35110,"University--Rosedale","University--Rosedale"," 19","Toronto",N,N,"",1,375,"Jivraj","","Karim","Conservative","Conservateur",N,N,63
35110,"University--Rosedale","University--Rosedale"," 19","Toronto",N,N,"",1,375,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 19","Toronto",N,N,"",1,375,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 19","Toronto",N,N,"",1,375,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 19","Toronto",N,N,"",1,375,"Wright","","Nick","Green Party","Parti Vert",N,N,1
35110,"University--Rosedale","University--Rosedale"," 20","Toronto",N,N,"",1,443,"Berlin","","David","The Bridge","Le Lien",N,N,0
35110,"University--Rosedale","University--Rosedale"," 20","Toronto",N,N,"",1,443,"Freeland","","Chrystia","Liberal","Libéral",Y,Y,160
35110,"University--Rosedale","University--Rosedale"," 20","Toronto",N,N,"",1,443,"Garvie","","Drew","Communist","Communiste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 20","Toronto",N,N,"",1,443,"Hollett","","Jennifer","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,32
35110,"University--Rosedale","University--Rosedale"," 20","Toronto",N,N,"",1,443,"Jivraj","","Karim","Conservative","Conservateur",N,N,70
35110,"University--Rosedale","University--Rosedale"," 20","Toronto",N,N,"",1,443,"Luisi","","Simon","Animal Alliance/Environment Voters","Animal Alliance/Environment Voters",N,N,0
35110,"University--Rosedale","University--Rosedale"," 20","Toronto",N,N,"",1,443,"Rutchinski","","Steve","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35110,"University--Rosedale","University--Rosedale"," 20","Toronto",N,N,"",1,443,"Waslowski","","Jesse","Libertarian","Libertarien",N,N,1
35110,"University--Rosedale","University--Rosedale"," 20","Toronto",N,N,"",1,443,"Wright","","Nick","Green Party","Parti Vert",N,N,6
